sample name,peak location (cm^-1),temperature (Celsius),hours dehydrated,traverse direction,raypath direction,position (microns),area (cm^-2) or height (/cm),area/initial or height/initial,FTIR spectrum filename,
SC1-2,3525,800.0,68.0,c,b,1144.3,0.036,0.175,SC1-2-800C-68hr-c2526.csv,
SC1-2,3525,800.0,68.0,c,b,1355.3,0.036,0.171,SC1-2-800C-68hr-c27.csv,
kiki,total H,800.0,68.0,a,b,-831.6,0.971,52.344,Kiki1_init_a1.csv,
kiki,total H,800.0,68.0,a,b,-554.4,1.038,57.453,Kiki1_init_a2.csv,
kiki,total H,800.0,68.0,a,b,-277.2,1.024,58.184,Kiki1_init_a3.csv,
kiki,total H,800.0,68.0,a,b,0.0,1.001,58.398,Kiki1_init_a4.csv,
kiki,total H,800.0,68.0,a,b,277.2,0.936,55.977,Kiki1_init_a5.csv,
kiki,total H,800.0,68.0,a,b,554.4,1.013,62.059,Kiki1_init_a6.csv,
kiki,total H,800.0,68.0,a,b,831.6,1.017,63.799,Kiki1_init_a7.csv,
kiki,total H,800.0,68.0,b,c,-336.5,0.978,42.175,Kiki1_init_c1.csv,
kiki,total H,800.0,68.0,b,c,-208.8,1.017,43.707,Kiki1_init_c2.csv,
kiki,total H,800.0,68.0,b,c,-81.1,1.003,42.960,Kiki1_init_c3.csv,
kiki,total H,800.0,68.0,b,c,46.6,1.000,42.723,Kiki1_init_c4.csv,
kiki,total H,800.0,68.0,b,c,174.2,1.003,42.723,Kiki1_init_c5.csv,
kiki,total H,800.0,68.0,b,c,301.9,1.010,42.873,Kiki1_init_c6.csv,
kiki,total H,800.0,68.0,b,c,429.6,1.011,42.777,Kiki1_init_c7.csv,
kiki,total H,800.0,68.0,b,c,557.3,0.979,41.316,Kiki1_init_c8.csv,
kiki,total H,800.0,68.0,c,b,-246.9,0.975,62.054,Kiki1_init_b3.csv,
kiki,total H,800.0,68.0,c,b,-89.2,0.998,58.097,Kiki1_init_b4.csv,
kiki,total H,800.0,68.0,c,b,68.4,1.096,57.848,Kiki1_init_b5.csv,
kiki,total H,800.0,68.0,c,b,226.1,0.930,44.048,Kiki1_init_b6.csv,
kiki,total H,800.0,68.0,a,b,-981.6,1.020,54.139,Kiki_1hr_a01.csv,
kiki,total H,800.0,68.0,a,b,-881.6,1.067,57.202,Kiki_1hr_a02.csv,
kiki,total H,800.0,68.0,a,b,-681.6,1.032,56.443,Kiki_1hr_a03.csv,
kiki,total H,800.0,68.0,a,b,-481.6,1.234,68.804,Kiki_1hr_a05.csv,
kiki,total H,800.0,68.0,a,b,-281.6,1.023,58.115,Kiki_1hr_a07.csv,
kiki,total H,800.0,68.0,a,b,-81.6,0.844,48.848,Kiki_1hr_a09.csv,
kiki,total H,800.0,68.0,a,b,68.4,0.823,48.318,Kiki_1hr_a1011.csv,
kiki,total H,800.0,68.0,a,b,318.4,0.806,48.398,Kiki_1hr_a13.csv,
kiki,total H,800.0,68.0,a,b,518.4,0.786,48.039,Kiki_1hr_a15.csv,
kiki,total H,800.0,68.0,a,b,718.4,0.829,51.538,Kiki_1hr_a17.csv,
kiki,total H,800.0,68.0,a,b,818.4,0.825,51.717,Kiki_1hr_a18.csv,
kiki,total H,800.0,68.0,a,b,918.4,0.816,51.602,Kiki_1hr_a19.csv,
kiki,total H,800.0,68.0,a,b,981.6,0.935,59.397,Kiki_1hr_a20.csv,
kiki,total H,800.0,68.0,b,c,-486.5,1.246,53.907,Kiki_1hr_c01.csv,
kiki,total H,800.0,68.0,b,c,-386.5,1.292,55.758,Kiki_1hr_c02.csv,
kiki,total H,800.0,68.0,b,c,-286.5,1.131,48.693,Kiki_1hr_c03.csv,
kiki,total H,800.0,68.0,b,c,-186.5,1.121,48.152,Kiki_1hr_c04.csv,
kiki,total H,800.0,68.0,b,c,-86.5,1.047,44.891,Kiki_1hr_c05.csv,
kiki,total H,800.0,68.0,b,c,13.5,1.005,42.964,Kiki_1hr_c06.csv,
kiki,total H,800.0,68.0,b,c,113.5,0.995,42.449,Kiki_1hr_c07.csv,
kiki,total H,800.0,68.0,b,c,213.5,0.983,41.840,Kiki_1hr_c08.csv,
kiki,total H,800.0,68.0,b,c,313.5,0.982,41.666,Kiki_1hr_c09.csv,
kiki,total H,800.0,68.0,b,c,413.5,0.964,40.803,Kiki_1hr_c10.csv,
kiki,total H,800.0,68.0,b,c,513.5,1.055,44.570,Kiki_1hr_c11.csv,
kiki,total H,800.0,68.0,b,c,613.5,0.959,40.437,Kiki_1hr_c12.csv,
kiki,total H,800.0,68.0,c,b,-596.9,0.752,56.945,Kiki_1hr_b01.csv,
kiki,total H,800.0,68.0,c,b,-496.9,0.913,65.956,Kiki_1hr_b02.csv,
kiki,total H,800.0,68.0,c,b,-396.9,0.983,67.649,Kiki_1hr_b03.csv,
kiki,total H,800.0,68.0,c,b,-296.9,1.008,65.880,Kiki_1hr_b04.csv,
kiki,total H,800.0,68.0,c,b,-196.9,1.049,64.940,Kiki_1hr_b05.csv,
kiki,total H,800.0,68.0,c,b,-96.9,1.077,62.975,Kiki_1hr_b06.csv,
kiki,total H,800.0,68.0,c,b,3.1,1.091,60.050,Kiki_1hr_b07.csv,
kiki,total H,800.0,68.0,c,b,103.1,1.197,61.760,Kiki_1hr_b08.csv,
kiki,total H,800.0,68.0,c,b,203.1,1.253,60.352,Kiki_1hr_b09.csv,
kiki,total H,800.0,68.0,c,b,303.1,1.242,55.557,Kiki_1hr_b10.csv,
kiki,total H,800.0,68.0,c,b,403.1,1.332,54.984,Kiki_1hr_b11.csv,
kiki,total H,800.0,68.0,c,b,503.1,1.423,53.861,Kiki_1hr_b12.csv,
kiki,total H,800.0,68.0,a,b,-981.6,0.876,46.497,Kiki_8hr_a01.csv,
kiki,total H,800.0,68.0,a,b,-881.6,1.065,57.076,Kiki_8hr_a02.csv,
kiki,total H,800.0,68.0,a,b,-681.6,1.071,58.553,Kiki_8hr_a03.csv,
kiki,total H,800.0,68.0,a,b,-481.6,1.144,63.776,Kiki_8hr_a05.csv,
kiki,total H,800.0,68.0,a,b,-281.6,1.297,73.693,Kiki_8hr_a07.csv,
kiki,total H,800.0,68.0,a,b,-81.6,0.872,50.483,Kiki_8hr_a09.csv,
kiki,total H,800.0,68.0,a,b,68.4,0.850,49.875,Kiki_8hr_a1011.csv,
kiki,total H,800.0,68.0,a,b,318.4,0.966,57.961,Kiki_8hr_a13.csv,
kiki,total H,800.0,68.0,a,b,518.4,0.935,57.091,Kiki_8hr_a15.csv,
kiki,total H,800.0,68.0,a,b,718.4,0.994,61.801,Kiki_8hr_a17.csv,
kiki,total H,800.0,68.0,a,b,818.4,0.970,60.814,Kiki_8hr_a18.csv,
kiki,total H,800.0,68.0,a,b,918.4,0.979,61.858,Kiki_8hr_a19.csv,
kiki,total H,800.0,68.0,a,b,981.6,0.908,57.728,Kiki_8hr_a20.csv,
kiki,total H,800.0,68.0,b,c,-486.5,1.198,51.818,Kiki_8hr_c01.csv,
kiki,total H,800.0,68.0,b,c,-386.5,1.237,53.384,Kiki_8hr_c02.csv,
kiki,total H,800.0,68.0,b,c,-286.5,1.315,56.623,Kiki_8hr_c03.csv,
kiki,total H,800.0,68.0,b,c,-186.5,1.294,55.610,Kiki_8hr_c04.csv,
kiki,total H,800.0,68.0,b,c,-86.5,1.324,56.740,Kiki_8hr_c05.csv,
kiki,total H,800.0,68.0,b,c,13.5,1.381,59.066,Kiki_8hr_c06.csv,
kiki,total H,800.0,68.0,b,c,113.5,1.386,59.100,Kiki_8hr_c07.csv,
kiki,total H,800.0,68.0,b,c,213.5,1.312,55.826,Kiki_8hr_c08.csv,
kiki,total H,800.0,68.0,b,c,313.5,1.280,54.330,Kiki_8hr_c09.csv,
kiki,total H,800.0,68.0,b,c,413.5,1.298,54.967,Kiki_8hr_c10.csv,
kiki,total H,800.0,68.0,b,c,513.5,1.227,51.838,Kiki_8hr_c11.csv,
kiki,total H,800.0,68.0,b,c,613.5,1.144,48.205,Kiki_8hr_c12.csv,
kiki,total H,800.0,68.0,c,b,-596.9,0.711,53.824,Kiki_8hr_b01.csv,
kiki,total H,800.0,68.0,c,b,-496.9,0.897,64.790,Kiki_8hr_b02.csv,
kiki,total H,800.0,68.0,c,b,-396.9,0.973,66.934,Kiki_8hr_b03.csv,
kiki,total H,800.0,68.0,c,b,-296.9,0.974,63.654,Kiki_8hr_b04.csv,
kiki,total H,800.0,68.0,c,b,-196.9,1.060,65.640,Kiki_8hr_b05.csv,
kiki,total H,800.0,68.0,c,b,-96.9,1.162,67.958,Kiki_8hr_b06.csv,
kiki,total H,800.0,68.0,c,b,3.1,1.187,65.339,Kiki_8hr_b07.csv,
kiki,total H,800.0,68.0,c,b,103.1,1.183,61.038,Kiki_8hr_b08.csv,
kiki,total H,800.0,68.0,c,b,203.1,1.265,60.936,Kiki_8hr_b09.csv,
kiki,total H,800.0,68.0,c,b,303.1,1.310,58.597,Kiki_8hr_b10.csv,
kiki,total H,800.0,68.0,c,b,403.1,1.406,58.051,Kiki_8hr_b11.csv,
kiki,total H,800.0,68.0,c,b,503.1,1.585,59.979,Kiki_8hr_b12.csv,
kiki,total H,1000.0,68.0,a,b,-981.6,0.311,17.456,Kiki_1000C_3hr_a01.csv,
kiki,total H,1000.0,68.0,a,b,-881.6,0.473,26.581,Kiki_1000C_3hr_a02.csv,
kiki,total H,1000.0,68.0,a,b,-681.6,0.569,32.220,Kiki_1000C_3hr_a03.csv,
kiki,total H,1000.0,68.0,a,b,-481.6,0.623,35.562,Kiki_1000C_3hr_a05.csv,
kiki,total H,1000.0,68.0,a,b,-281.6,0.708,40.717,Kiki_1000C_3hr_a07.csv,
kiki,total H,1000.0,68.0,a,b,-81.6,0.710,41.133,Kiki_1000C_3hr_a09.csv,
kiki,total H,1000.0,68.0,a,b,68.4,0.716,41.711,Kiki_1000C_3hr_a1011.csv,
kiki,total H,1000.0,68.0,a,b,318.4,0.721,42.347,Kiki_1000C_3hr_a13.csv,
kiki,total H,1000.0,68.0,a,b,518.4,0.638,37.735,Kiki_1000C_3hr_a15.csv,
kiki,total H,1000.0,68.0,a,b,718.4,0.680,40.535,Kiki_1000C_3hr_a17.csv,
kiki,total H,1000.0,68.0,a,b,818.4,0.597,35.709,Kiki_1000C_3hr_a18.csv,
kiki,total H,1000.0,68.0,a,b,918.4,0.518,31.095,Kiki_1000C_3hr_a19.csv,
kiki,total H,1000.0,68.0,a,b,981.6,0.421,25.331,Kiki_1000C_3hr_a20.csv,
kiki,total H,1000.0,68.0,b,c,-486.5,0.292,18.609,Kiki_1000C_3hr_c01.csv,
kiki,total H,1000.0,68.0,b,c,-386.5,0.503,31.974,Kiki_1000C_3hr_c02.csv,
kiki,total H,1000.0,68.0,b,c,-286.5,0.551,34.855,Kiki_1000C_3hr_c03.csv,
kiki,total H,1000.0,68.0,b,c,-186.5,0.572,36.025,Kiki_1000C_3hr_c04.csv,
kiki,total H,1000.0,68.0,b,c,-86.5,0.561,35.135,Kiki_1000C_3hr_c05.csv,
kiki,total H,1000.0,68.0,b,c,13.5,0.562,35.067,Kiki_1000C_3hr_c06.csv,
kiki,total H,1000.0,68.0,b,c,113.5,0.561,34.853,Kiki_1000C_3hr_c07.csv,
kiki,total H,1000.0,68.0,b,c,213.5,0.539,33.301,Kiki_1000C_3hr_c08.csv,
kiki,total H,1000.0,68.0,b,c,313.5,0.494,30.385,Kiki_1000C_3hr_c09.csv,
kiki,total H,1000.0,68.0,b,c,413.5,0.479,29.316,Kiki_1000C_3hr_c10.csv,
kiki,total H,1000.0,68.0,b,c,513.5,0.460,28.062,Kiki_1000C_3hr_c11.csv,
kiki,total H,1000.0,68.0,b,c,613.5,0.410,24.869,Kiki_1000C_3hr_c12.csv,
kiki,total H,1000.0,68.0,c,b,-596.9,0.488,27.443,Kiki_1000C_3hr_b01.csv,
kiki,total H,1000.0,68.0,c,b,-496.9,0.552,30.913,Kiki_1000C_3hr_b02.csv,
kiki,total H,1000.0,68.0,c,b,-396.9,0.596,33.203,Kiki_1000C_3hr_b03.csv,
kiki,total H,1000.0,68.0,c,b,-296.9,0.641,35.512,Kiki_1000C_3hr_b04.csv,
kiki,total H,1000.0,68.0,c,b,-196.9,0.641,35.390,Kiki_1000C_3hr_b05.csv,
kiki,total H,1000.0,68.0,c,b,-96.9,0.629,34.559,Kiki_1000C_3hr_b06.csv,
kiki,total H,1000.0,68.0,c,b,3.1,0.609,33.314,Kiki_1000C_3hr_b07.csv,
kiki,total H,1000.0,68.0,c,b,103.1,0.579,31.509,Kiki_1000C_3hr_b08.csv,
kiki,total H,1000.0,68.0,c,b,203.1,0.492,26.626,Kiki_1000C_3hr_b09.csv,
kiki,total H,1000.0,68.0,c,b,303.1,0.461,24.838,Kiki_1000C_3hr_b10.csv,
kiki,total H,1000.0,68.0,c,b,403.1,0.398,21.342,Kiki_1000C_3hr_b11.csv,
kiki,total H,1000.0,68.0,c,b,503.1,0.237,12.671,Kiki_1000C_3hr_b12.csv,
kiki,total H,1000.0,68.0,a,b,-981.6,0.254,14.247,Kiki_1000C_6hr_a01.csv,
kiki,total H,1000.0,68.0,a,b,-881.6,0.362,20.338,Kiki_1000C_6hr_a02.csv,
kiki,total H,1000.0,68.0,a,b,-681.6,0.397,22.487,Kiki_1000C_6hr_a03.csv,
kiki,total H,1000.0,68.0,a,b,-481.6,0.479,27.372,Kiki_1000C_6hr_a05.csv,
kiki,total H,1000.0,68.0,a,b,-281.6,0.460,26.433,Kiki_1000C_6hr_a07.csv,
kiki,total H,1000.0,68.0,a,b,-81.6,0.416,24.073,Kiki_1000C_6hr_a09.csv,
kiki,total H,1000.0,68.0,a,b,68.4,0.412,24.016,Kiki_1000C_6hr_a1011.csv,
kiki,total H,1000.0,68.0,a,b,318.4,0.405,23.780,Kiki_1000C_6hr_a13.csv,
kiki,total H,1000.0,68.0,a,b,518.4,0.346,20.463,Kiki_1000C_6hr_a15.csv,
kiki,total H,1000.0,68.0,a,b,718.4,0.392,23.378,Kiki_1000C_6hr_a17.csv,
kiki,total H,1000.0,68.0,a,b,818.4,0.325,19.417,Kiki_1000C_6hr_a18.csv,
kiki,total H,1000.0,68.0,a,b,918.4,0.278,16.675,Kiki_1000C_6hr_a19.csv,
kiki,total H,1000.0,68.0,a,b,981.6,0.249,14.988,Kiki_1000C_6hr_a20.csv,
kiki,total H,1000.0,68.0,b,c,-486.5,0.197,12.585,Kiki_1000C_6hr_c01.csv,
kiki,total H,1000.0,68.0,b,c,-386.5,0.286,18.163,Kiki_1000C_6hr_c02.csv,
kiki,total H,1000.0,68.0,b,c,-286.5,0.279,17.621,Kiki_1000C_6hr_c03.csv,
kiki,total H,1000.0,68.0,b,c,-186.5,0.299,18.836,Kiki_1000C_6hr_c04.csv,
kiki,total H,1000.0,68.0,b,c,-86.5,0.318,19.933,Kiki_1000C_6hr_c05.csv,
kiki,total H,1000.0,68.0,b,c,13.5,0.348,21.689,Kiki_1000C_6hr_c06.csv,
kiki,total H,1000.0,68.0,b,c,113.5,0.342,21.254,Kiki_1000C_6hr_c07.csv,
kiki,total H,1000.0,68.0,b,c,213.5,0.327,20.197,Kiki_1000C_6hr_c08.csv,
kiki,total H,1000.0,68.0,b,c,313.5,0.312,19.187,Kiki_1000C_6hr_c09.csv,
kiki,total H,1000.0,68.0,b,c,413.5,0.324,19.868,Kiki_1000C_6hr_c10.csv,
kiki,total H,1000.0,68.0,b,c,513.5,0.326,19.889,Kiki_1000C_6hr_c11.csv,
kiki,total H,1000.0,68.0,b,c,613.5,1.687,102.370,Kiki_1000C_6hr_c12.csv,
kiki,total H,1000.0,68.0,c,b,-596.9,0.169,9.489,Kiki_1000C_6hr_b01.csv,
kiki,total H,1000.0,68.0,c,b,-496.9,0.334,18.696,Kiki_1000C_6hr_b02.csv,
kiki,total H,1000.0,68.0,c,b,-396.9,0.442,24.637,Kiki_1000C_6hr_b03.csv,
kiki,total H,1000.0,68.0,c,b,-296.9,0.485,26.879,Kiki_1000C_6hr_b04.csv,
kiki,total H,1000.0,68.0,c,b,-196.9,0.548,30.258,Kiki_1000C_6hr_b05.csv,
kiki,total H,1000.0,68.0,c,b,-96.9,0.627,34.453,Kiki_1000C_6hr_b06.csv,
kiki,total H,1000.0,68.0,c,b,3.1,0.650,35.505,Kiki_1000C_6hr_b07.csv,
kiki,total H,1000.0,68.0,c,b,103.1,0.668,36.324,Kiki_1000C_6hr_b08.csv,
kiki,total H,1000.0,68.0,c,b,203.1,0.653,35.360,Kiki_1000C_6hr_b09.csv,
kiki,total H,1000.0,68.0,c,b,303.1,0.540,29.093,Kiki_1000C_6hr_b10.csv,
kiki,total H,1000.0,68.0,c,b,403.1,0.585,31.382,Kiki_1000C_6hr_b11.csv,
kiki,total H,1000.0,68.0,c,b,503.1,0.585,31.198,Kiki_1000C_6hr_b12.csv,
kiki,total H,1000.0,68.0,a,b,-981.6,0.333,18.666,Kiki_1000C_7hr_a01.csv,
kiki,total H,1000.0,68.0,a,b,-881.6,0.407,22.888,Kiki_1000C_7hr_a02.csv,
kiki,total H,1000.0,68.0,a,b,-681.6,0.394,22.313,Kiki_1000C_7hr_a03.csv,
kiki,total H,1000.0,68.0,a,b,-481.6,0.431,24.593,Kiki_1000C_7hr_a05.csv,
kiki,total H,1000.0,68.0,a,b,-281.6,0.472,27.114,Kiki_1000C_7hr_a07.csv,
kiki,total H,1000.0,68.0,a,b,-81.6,0.428,24.812,Kiki_1000C_7hr_a09.csv,
kiki,total H,1000.0,68.0,a,b,68.4,0.377,21.961,Kiki_1000C_7hr_a1011.csv,
kiki,total H,1000.0,68.0,a,b,318.4,0.351,20.639,Kiki_1000C_7hr_a13.csv,
kiki,total H,1000.0,68.0,a,b,518.4,0.308,18.255,Kiki_1000C_7hr_a15.csv,
kiki,total H,1000.0,68.0,a,b,718.4,0.381,22.679,Kiki_1000C_7hr_a17.csv,
kiki,total H,1000.0,68.0,a,b,818.4,0.344,20.557,Kiki_1000C_7hr_a18.csv,
kiki,total H,1000.0,68.0,a,b,918.4,0.318,19.101,Kiki_1000C_7hr_a19.csv,
kiki,total H,1000.0,68.0,a,b,981.6,0.317,19.080,Kiki_1000C_7hr_a20.csv,
kiki,total H,1000.0,68.0,b,c,-486.5,0.281,17.953,Kiki_1000C_7hr_c01.csv,
kiki,total H,1000.0,68.0,b,c,-386.5,0.313,19.891,Kiki_1000C_7hr_c02.csv,
kiki,total H,1000.0,68.0,b,c,-286.5,0.303,19.136,Kiki_1000C_7hr_c03.csv,
kiki,total H,1000.0,68.0,b,c,-186.5,0.301,18.954,Kiki_1000C_7hr_c04.csv,
kiki,total H,1000.0,68.0,b,c,-86.5,0.285,17.842,Kiki_1000C_7hr_c05.csv,
kiki,total H,1000.0,68.0,b,c,13.5,0.263,16.420,Kiki_1000C_7hr_c06.csv,
kiki,total H,1000.0,68.0,b,c,113.5,0.254,15.777,Kiki_1000C_7hr_c07.csv,
kiki,total H,1000.0,68.0,b,c,213.5,0.241,14.888,Kiki_1000C_7hr_c08.csv,
kiki,total H,1000.0,68.0,b,c,313.5,0.198,12.188,Kiki_1000C_7hr_c09.csv,
kiki,total H,1000.0,68.0,b,c,413.5,0.129,7.874,Kiki_1000C_7hr_c10.csv,
kiki,total H,1000.0,68.0,b,c,513.5,0.348,21.200,Kiki_1000C_7hr_c11.csv,
kiki,total H,1000.0,68.0,b,c,613.5,0.218,13.238,Kiki_1000C_7hr_c12.csv,
kiki,total H,1000.0,68.0,c,b,-596.9,0.383,21.508,Kiki_1000C_7hr_b01.csv,
kiki,total H,1000.0,68.0,c,b,-496.9,0.380,21.249,Kiki_1000C_7hr_b02.csv,
kiki,total H,1000.0,68.0,c,b,-396.9,0.418,23.280,Kiki_1000C_7hr_b03.csv,
kiki,total H,1000.0,68.0,c,b,-296.9,0.479,26.540,Kiki_1000C_7hr_b04.csv,
kiki,total H,1000.0,68.0,c,b,-196.9,0.552,30.487,Kiki_1000C_7hr_b05.csv,
kiki,total H,1000.0,68.0,c,b,-96.9,0.515,28.273,Kiki_1000C_7hr_b06.csv,
kiki,total H,1000.0,68.0,c,b,3.1,0.488,26.680,Kiki_1000C_7hr_b07.csv,
kiki,total H,1000.0,68.0,c,b,103.1,0.427,23.243,Kiki_1000C_7hr_b08.csv,
kiki,total H,1000.0,68.0,c,b,203.1,0.367,19.891,Kiki_1000C_7hr_b09.csv,
kiki,total H,1000.0,68.0,c,b,303.1,0.358,19.286,Kiki_1000C_7hr_b10.csv,
kiki,total H,1000.0,68.0,c,b,403.1,0.320,17.152,Kiki_1000C_7hr_b11.csv,
kiki,total H,1000.0,68.0,c,b,503.1,0.214,11.406,Kiki_1000C_7hr_b12.csv,
kiki,total H,1000.0,68.0,a,b,-981.6,0.289,16.204,Kiki_ox_1000C_1hr_a01.csv,
kiki,total H,1000.0,68.0,a,b,-881.6,0.345,19.407,Kiki_ox_1000C_1hr_a02.csv,
kiki,total H,1000.0,68.0,a,b,-681.6,0.347,19.681,Kiki_ox_1000C_1hr_a03.csv,
kiki,total H,1000.0,68.0,a,b,-481.6,0.351,20.049,Kiki_ox_1000C_1hr_a05.csv,
kiki,total H,1000.0,68.0,a,b,-281.6,0.432,24.838,Kiki_ox_1000C_1hr_a07.csv,
kiki,total H,1000.0,68.0,a,b,-81.6,0.354,20.490,Kiki_ox_1000C_1hr_a09.csv,
kiki,total H,1000.0,68.0,a,b,68.4,0.344,20.036,Kiki_ox_1000C_1hr_a1011.csv,
kiki,total H,1000.0,68.0,a,b,318.4,0.358,21.013,Kiki_ox_1000C_1hr_a13.csv,
kiki,total H,1000.0,68.0,a,b,518.4,0.405,23.976,Kiki_ox_1000C_1hr_a15.csv,
kiki,total H,1000.0,68.0,a,b,718.4,0.364,21.704,Kiki_ox_1000C_1hr_a17.csv,
kiki,total H,1000.0,68.0,a,b,818.4,0.310,18.514,Kiki_ox_1000C_1hr_a18.csv,
kiki,total H,1000.0,68.0,a,b,918.4,0.275,16.481,Kiki_ox_1000C_1hr_a19.csv,
kiki,total H,1000.0,68.0,a,b,981.6,0.217,13.077,Kiki_ox_1000C_1hr_a20.csv,
kiki,total H,1000.0,68.0,b,c,-486.5,0.074,4.746,Kiki_ox_1000C_1hr_c01.csv,
kiki,total H,1000.0,68.0,b,c,-386.5,0.137,8.672,Kiki_ox_1000C_1hr_c02.csv,
kiki,total H,1000.0,68.0,b,c,-286.5,0.151,9.519,Kiki_ox_1000C_1hr_c03.csv,
kiki,total H,1000.0,68.0,b,c,-186.5,0.183,11.505,Kiki_ox_1000C_1hr_c04.csv,
kiki,total H,1000.0,68.0,b,c,-86.5,0.167,10.449,Kiki_ox_1000C_1hr_c05.csv,
kiki,total H,1000.0,68.0,b,c,13.5,0.183,11.405,Kiki_ox_1000C_1hr_c06.csv,
kiki,total H,1000.0,68.0,b,c,113.5,0.197,12.230,Kiki_ox_1000C_1hr_c07.csv,
kiki,total H,1000.0,68.0,b,c,213.5,0.217,13.425,Kiki_ox_1000C_1hr_c08.csv,
kiki,total H,1000.0,68.0,b,c,313.5,0.237,14.608,Kiki_ox_1000C_1hr_c09.csv,
kiki,total H,1000.0,68.0,b,c,413.5,0.256,15.668,Kiki_ox_1000C_1hr_c10.csv,
kiki,total H,1000.0,68.0,b,c,513.5,0.263,16.027,Kiki_ox_1000C_1hr_c11.csv,
kiki,total H,1000.0,68.0,b,c,613.5,0.204,12.364,Kiki_ox_1000C_1hr_c12.csv,
kiki,total H,1000.0,68.0,c,b,-596.9,0.220,12.375,Kiki_ox_1000C_1hr_b01.csv,
kiki,total H,1000.0,68.0,c,b,-496.9,0.166,9.311,Kiki_ox_1000C_1hr_b02.csv,
kiki,total H,1000.0,68.0,c,b,-396.9,0.175,9.743,Kiki_ox_1000C_1hr_b03.csv,
kiki,total H,1000.0,68.0,c,b,-296.9,0.244,13.521,Kiki_ox_1000C_1hr_b04.csv,
kiki,total H,1000.0,68.0,c,b,-196.9,0.219,12.067,Kiki_ox_1000C_1hr_b05.csv,
kiki,total H,1000.0,68.0,c,b,-96.9,0.232,12.732,Kiki_ox_1000C_1hr_b06.csv,
kiki,total H,1000.0,68.0,c,b,3.1,0.174,9.503,Kiki_ox_1000C_1hr_b07.csv,
kiki,total H,1000.0,68.0,c,b,103.1,0.146,7.962,Kiki_ox_1000C_1hr_b08.csv,
kiki,total H,1000.0,68.0,c,b,203.1,0.158,8.561,Kiki_ox_1000C_1hr_b09.csv,
kiki,total H,1000.0,68.0,c,b,303.1,0.085,4.555,Kiki_ox_1000C_1hr_b10.csv,
kiki,total H,1000.0,68.0,c,b,403.1,0.033,1.746,Kiki_ox_1000C_1hr_b11.csv,
kiki,total H,1000.0,68.0,c,b,503.1,-0.000,-0.005,Kiki_ox_1000C_1hr_b12.csv,
kiki,3600,800.0,68.0,a,b,-831.6,1.025,0.081,Kiki1_init_a1.csv,
kiki,3600,800.0,68.0,a,b,-554.4,1.058,0.083,Kiki1_init_a2.csv,
kiki,3600,800.0,68.0,a,b,-277.2,0.902,0.070,Kiki1_init_a3.csv,
kiki,3600,800.0,68.0,a,b,0.0,1.022,0.078,Kiki1_init_a4.csv,
kiki,3600,800.0,68.0,a,b,277.2,0.927,0.071,Kiki1_init_a5.csv,
kiki,3600,800.0,68.0,a,b,554.4,1.023,0.077,Kiki1_init_a6.csv,
kiki,3600,800.0,68.0,a,b,831.6,1.043,0.078,Kiki1_init_a7.csv,
kiki,3600,800.0,68.0,b,c,-336.5,1.070,0.074,Kiki1_init_c1.csv,
kiki,3600,800.0,68.0,b,c,-208.8,0.964,0.066,Kiki1_init_c2.csv,
kiki,3600,800.0,68.0,b,c,-81.1,0.962,0.066,Kiki1_init_c3.csv,
kiki,3600,800.0,68.0,b,c,46.6,0.992,0.067,Kiki1_init_c4.csv,
kiki,3600,800.0,68.0,b,c,174.2,0.999,0.067,Kiki1_init_c5.csv,
kiki,3600,800.0,68.0,b,c,301.9,0.978,0.065,Kiki1_init_c6.csv,
kiki,3600,800.0,68.0,b,c,429.6,0.993,0.066,Kiki1_init_c7.csv,
kiki,3600,800.0,68.0,b,c,557.3,1.043,0.069,Kiki1_init_c8.csv,
kiki,3600,800.0,68.0,c,b,-246.9,0.969,0.121,Kiki1_init_b3.csv,
kiki,3600,800.0,68.0,c,b,-89.2,0.992,0.111,Kiki1_init_b4.csv,
kiki,3600,800.0,68.0,c,b,68.4,1.135,0.112,Kiki1_init_b5.csv,
kiki,3600,800.0,68.0,c,b,226.1,0.900,0.078,Kiki1_init_b6.csv,
kiki,3600,800.0,68.0,a,b,-981.6,1.448,0.115,Kiki_1hr_a01.csv,
kiki,3600,800.0,68.0,a,b,-881.6,1.490,0.118,Kiki_1hr_a02.csv,
kiki,3600,800.0,68.0,a,b,-681.6,1.486,0.117,Kiki_1hr_a03.csv,
kiki,3600,800.0,68.0,a,b,-481.6,2.057,0.161,Kiki_1hr_a05.csv,
kiki,3600,800.0,68.0,a,b,-281.6,1.844,0.143,Kiki_1hr_a07.csv,
kiki,3600,800.0,68.0,a,b,-81.6,1.101,0.085,Kiki_1hr_a09.csv,
kiki,3600,800.0,68.0,a,b,68.4,1.276,0.098,Kiki_1hr_a1011.csv,
kiki,3600,800.0,68.0,a,b,318.4,1.410,0.107,Kiki_1hr_a13.csv,
kiki,3600,800.0,68.0,a,b,518.4,1.392,0.105,Kiki_1hr_a15.csv,
kiki,3600,800.0,68.0,a,b,718.4,1.476,0.111,Kiki_1hr_a17.csv,
kiki,3600,800.0,68.0,a,b,818.4,1.394,0.104,Kiki_1hr_a18.csv,
kiki,3600,800.0,68.0,a,b,918.4,1.451,0.108,Kiki_1hr_a19.csv,
kiki,3600,800.0,68.0,a,b,981.6,1.740,0.129,Kiki_1hr_a20.csv,
